"item_id","name","icon_id","confirmations","status","updated_at"
12504,"Wand of Souls +4",810,1,"unverified","2026-09-15 20:40:33"
12505,"Wand of Darkness +1",810,1,"unverified","2026-09-15 21:36:23"
12506,"Wand of Swiftness +4",810,2,"emerging","2026-09-16 00:40:14"
12507,"Wand of Allure +4",810,1,"unverified","2026-09-15 20:58:59"
12508,"Slowstone Amber",951,1,"unverified","2026-09-15 21:36:23"
12719,"Illegible Scroll",860,1,"unverified","2026-09-15 20:40:33"
12720,"Illegible Scroll",860,1,"unverified","2026-09-15 20:40:33"
12800,"Symbol of Marr",1058,2,"emerging","2026-09-16 00:40:14"
12801,"Treant Tear",618,2,"emerging","2026-09-16 00:40:14"
12802,"Stein of Flowing Ichor",708,2,"emerging","2026-09-16 00:40:14"
12803,"Bracelet of Distortion",520,2,"emerging","2026-09-16 00:40:14"
12804,"Bracelet of Cessation",509,1,"unverified","2026-09-15 21:36:23"
12805,"Bracelet of Exertion",521,3,"emerging","2026-09-16 00:40:14"
12806,"Bracelet of Quiescence",1044,2,"emerging","2026-09-16 00:40:14"
12844,"Cracked Femur +1",905,1,"unverified","2026-09-16 00:40:14"
12999,"Seahorse Scales",1015,3,"emerging","2026-09-16 00:40:14"
13005,"Iron Ration",570,4,"emerging","2026-09-16 00:40:14"
13006,"Water Flask",584,3,"emerging","2026-09-15 21:36:23"
13007,"Ration",570,4,"emerging","2026-09-16 00:40:14"
13008,"Mead",586,4,"emerging","2026-09-16 00:40:14"
13009,"Bandages",812,4,"emerging","2026-09-16 00:40:14"
13016,"Bottle of Kalish",831,4,"emerging","2026-09-16 00:40:14"
13018,"Short Ale",827,2,"emerging","2026-09-15 21:36:23"
13019,"Fresh Fish",775,4,"emerging","2026-09-16 00:40:14"
13025,"Patch of Gnoll Fur",556,4,"emerging","2026-09-16 00:40:14"
13027,"Blackburrow Gnoll Pelt",556,3,"emerging","2026-09-16 00:40:14"
13028,"Blackburrow Gnoll Skin",556,2,"emerging","2026-09-16 00:40:14"
13030,"Red Wine",704,3,"emerging","2026-09-16 00:40:14"
13031,"White Wine",788,1,"unverified","2026-09-16 00:40:14"
13032,"Short Beer",828,4,"emerging","2026-09-16 00:40:14"
13033,"Honey Mead",702,1,"unverified","2026-09-16 00:40:14"
13034,"Brandy",826,1,"unverified","2026-09-15 20:40:33"
13039,"Ale",710,4,"emerging","2026-09-16 00:40:14"
13040,"Fish Wine",707,3,"emerging","2026-09-16 00:40:14"
13041,"Spider Silk",782,4,"emerging","2026-09-16 00:40:14"
13050,"Giant Rat Ear",793,4,"emerging","2026-09-16 00:40:14"
13054,"Giant Rat Pelt",554,2,"emerging","2026-09-15 20:58:59"
13055,"Giant Rat Whiskers",794,3,"emerging","2026-09-16 00:40:14"
13058,"Giant Snake Rattle",1122,4,"emerging","2026-09-16 00:40:14"
13061,"Giant Bat Fur",792,4,"emerging","2026-09-16 00:40:14"
13062,"Giant Bat Wing",791,4,"emerging","2026-09-16 00:40:14"
13067,"Snake Fang",801,4,"emerging","2026-09-16 00:40:14"
13068,"Bat Wing",791,4,"emerging","2026-09-16 00:40:14"
13069,"Bat Fur",792,3,"emerging","2026-09-16 00:40:14"
13070,"Snake Scales",813,4,"emerging","2026-09-16 00:40:14"
13071,"Rat Whiskers",794,4,"emerging","2026-09-16 00:40:14"
13072,"Rat Ears",793,4,"emerging","2026-09-16 00:40:14"
13073,"Bone Chips",804,4,"emerging","2026-09-16 00:40:14"
13074,"Zombie Skin",823,4,"emerging","2026-09-16 00:40:14"
13075,"Shark Skin",814,3,"emerging","2026-09-16 00:40:14"
13076,"Fish Scales",799,4,"emerging","2026-09-16 00:40:14"
13077,"Minotaur Horn",807,1,"unverified","2026-09-16 00:40:14"
13085,"Chunk of Meat",817,4,"emerging","2026-09-16 00:40:14"
13087,"Bottle of Milk",856,3,"emerging","2026-09-16 00:40:14"
13088,"Snake Egg",871,4,"emerging","2026-09-16 00:40:14"
13099,"Spiderling Silk",782,4,"emerging","2026-09-16 00:40:14"
13100,"Fishing Pole",749,1,"unverified","2026-09-15 21:36:23"
13101,"Fishing Bait",766,1,"unverified","2026-09-15 20:40:33"
13132,"Cracked Giant Scarab Carapace",927,1,"unverified","2026-09-15 20:01:43"
13133,"Pristine Giant Scarab Carapace",927,1,"unverified","2026-09-15 20:01:43"
13138,"Size 4 Gizmo",731,1,"unverified","2026-09-16 00:40:14"
13140,"Size 6 Gizmo",731,1,"unverified","2026-09-16 00:40:14"
13141,"Wasp Wing",910,1,"unverified","2026-09-15 20:40:33"
13143,"Faerie Wing",910,1,"unverified","2026-09-16 00:40:14"
13150,"Fetid Skin",823,4,"emerging","2026-09-16 00:40:14"
13152,"Scare Straw",796,1,"unverified","2026-09-15 20:58:59"
13169,"Dagger of Marnek",574,2,"emerging","2026-09-15 21:36:23"
13186,"Froglok Tadpole Eye",886,2,"emerging","2026-09-15 20:58:59"
13187,"Froglok Tadpole Flesh",823,2,"emerging","2026-09-15 20:58:59"
13198,"Scrap Metal",1031,1,"unverified","2026-09-16 00:40:14"
13225,"Illegible Scroll",863,1,"unverified","2026-09-16 00:40:14"
13227,"Black Heart",1003,1,"unverified","2026-09-15 21:36:23"
13237,"Blackened Wand +4",809,2,"emerging","2026-09-16 00:40:14"
13238,"Blackened Sapphire +2",963,1,"unverified","2026-09-15 21:36:23"
13239,"Werebat Wing",791,1,"unverified","2026-09-16 00:40:14"
13250,"Fire Beetle Leg",1089,4,"emerging","2026-09-16 00:40:14"
13251,"Giant Fire Beetle Eye",859,1,"unverified","2026-09-16 00:40:14"
13252,"Giant Fire Beetle Leg",1089,2,"emerging","2026-09-16 00:40:14"
13253,"Spiderling Eye",885,3,"emerging","2026-09-16 00:40:14"
13254,"Spiderling Legs",1089,4,"emerging","2026-09-16 00:40:14"
13255,"Giant Scarab Eye",886,2,"emerging","2026-09-16 00:40:14"
13256,"Giant Scarab Legs",1089,2,"emerging","2026-09-16 00:40:14"
13260,"Giant Wasp Venom Sac",820,1,"unverified","2026-09-15 20:40:33"
13262,"Giant Scarab Egg Sac",1136,2,"emerging","2026-09-16 00:40:14"
13270,"Infected Rat Livers",820,1,"unverified","2026-09-16 00:40:14"
13318,"Crushbone Belt +4",564,3,"emerging","2026-09-16 00:40:14"
13319,"Crushbone Shoulderpads +4",668,3,"emerging","2026-09-16 00:40:14"
13354,"Lizard Tail",1132,4,"emerging","2026-09-16 00:40:14"
13367,"Mystic Doll",720,1,"unverified","2026-09-16 00:40:14"
13373,"Froglok Leg",905,4,"emerging","2026-09-16 00:40:14"
13374,"Froglok Poison Gland",819,4,"emerging","2026-09-16 00:40:14"
13391,"Mallet Hilt",6770,1,"unverified","2026-09-15 21:36:23"
13392,"Mallet Head",6783,1,"unverified","2026-09-15 21:36:23"
13403,"Wolf Meat",817,3,"emerging","2026-09-16 00:40:14"
13404,"Bear Meat",817,3,"emerging","2026-09-16 00:40:14"
13405,"Lion Meat",817,2,"emerging","2026-09-16 00:40:14"
13406,"Gator Meat",817,4,"emerging","2026-09-16 00:40:14"
13407,"Mammoth Meat",817,1,"unverified","2026-09-16 00:40:14"
13408,"Rat Meat",817,3,"emerging","2026-09-16 00:40:14"
13409,"Froglok Meat",817,4,"emerging","2026-09-16 00:40:14"
13410,"Lizard Meat",817,4,"emerging","2026-09-16 00:40:14"
13412,"Snake Meat",817,3,"emerging","2026-09-16 00:40:14"
13413,"Troll Parts",817,2,"emerging","2026-09-16 00:40:14"
13417,"Spider Legs",1089,4,"emerging","2026-09-16 00:40:14"
13418,"Gnome Meat",817,4,"emerging","2026-09-16 00:40:14"
13420,"Shark Meat",817,1,"unverified","2026-09-15 21:36:23"
13422,"Dark Elf Parts",817,4,"emerging","2026-09-16 00:40:14"
13424,"Kobold Hide",834,3,"emerging","2026-09-16 00:40:14"
13652,"Gray Sr Apprentice Robe* +4",713,1,"unverified","2026-09-15 20:40:33"
13698,"Bottom of a Fractured Rune",967,2,"emerging","2026-09-15 21:36:23"
13699,"Middle of a Fractured Rune",967,1,"unverified","2026-09-15 21:36:23"
13700,"Gnoll Paw",743,2,"emerging","2026-09-16 00:40:14"
13716,"Kerran Doll",720,2,"emerging","2026-09-16 00:40:14"
13725,"Alligator Tooth",803,1,"unverified","2026-09-15 20:58:59"
13732,"Gold Ring",615,1,"unverified","2026-09-15 21:36:23"
13733,"Copper Ring +4",748,2,"emerging","2026-09-16 00:40:14"
13734,"Platinum Ring +4",614,3,"emerging","2026-09-16 00:40:14"
13738,"Top of a Fractured Rune",967,1,"unverified","2026-09-15 21:36:23"
13742,"Dark Circlet",938,1,"unverified","2026-09-15 21:36:23"
13744,"Goblin Frost Totem",895,2,"emerging","2026-09-15 21:36:23"
13750,"Low Quality Bear Skin",554,1,"unverified","2026-09-16 00:40:14"
13751,"Medium Quality Bear Skin",554,2,"emerging","2026-09-16 00:40:14"
13752,"High Quality Bear Skin",554,1,"unverified","2026-09-16 00:40:14"
13753,"Low Quality Wolf Skin",553,2,"emerging","2026-09-15 21:36:23"
13754,"Medium Quality Wolf Skin",553,1,"unverified","2026-09-16 00:40:14"
13755,"High Quality Wolf Skin",553,1,"unverified","2026-09-15 20:40:33"
13756,"Thick Grizzly Bear Skin",554,2,"emerging","2026-09-16 00:40:14"
13757,"Puma Skin",555,1,"unverified","2026-09-15 20:58:59"
13758,"Black Wolf Skin",556,1,"unverified","2026-09-15 20:40:33"
13761,"Polar Bear Skin",835,1,"unverified","2026-09-16 00:40:14"
13762,"Tiger Skin",833,2,"emerging","2026-09-16 00:40:14"
13763,"Ruined Lion Skin",834,3,"emerging","2026-09-16 00:40:14"
13781,"Ruined Bear Pelt",554,4,"emerging","2026-09-16 00:40:14"
13782,"Ruined Wolf Pelt",553,2,"emerging","2026-09-16 00:40:14"
13783,"Ruined Cat Pelt",555,4,"emerging","2026-09-16 00:40:14"
13787,"Giant Polar Bear Skin",835,1,"unverified","2026-09-16 00:40:14"
13788,"Giant Dire Wolf Skin",835,1,"unverified","2026-09-16 00:40:14"
13790,"Left Goblin Ear",793,1,"unverified","2026-09-16 00:40:14"
13794,"Deathfist Pawn Scalp",555,2,"emerging","2026-09-16 00:40:14"
13815,"Battle Staff",601,1,"unverified","2026-09-16 00:40:14"
13845,"Illegible Cantrip",863,2,"emerging","2026-09-16 00:40:14"
13885,"Orc Pawn Pick",768,2,"emerging","2026-09-16 00:40:14"
13915,"Gnoll Fang",800,4,"emerging","2026-09-16 00:40:14"
13916,"Deathfist Slashed Belt",564,2,"emerging","2026-09-16 00:40:14"
13921,"Damaged Militia Helm",550,1,"unverified","2026-09-15 20:40:33"
13927,"Cyclops Eye",859,3,"emerging","2026-09-16 00:40:14"
13942,"Dragoon Dirk +4",574,2,"emerging","2026-09-16 00:40:14"
13967,"Wooly Fungus",855,1,"unverified","2026-09-16 00:40:14"
13974,"Jumjum Stalk",1085,1,"unverified","2026-09-16 00:40:14"
13985,"Ruby Pendant",964,1,"unverified","2026-09-15 21:36:23"
13998,"Catman Skin",834,3,"emerging","2026-09-16 00:40:14"
14017,"Snake Venom Sac",818,2,"emerging","2026-09-15 21:36:23"
14018,"Spider Venom Sac",819,4,"emerging","2026-09-16 00:40:14"
14019,"Bunch of Optic Nerves",794,1,"unverified","2026-09-16 00:40:14"
14021,"Fungus Spores",855,1,"unverified","2026-09-16 00:40:14"
14109,"Widowmistress Hair",782,2,"emerging","2026-09-15 21:36:23"
14206,"Potion of Invisibility",599,1,"unverified","2026-09-15 20:40:33"
14313,"Golem Metal Wand +4",810,3,"emerging","2026-09-16 00:40:14"
14323,"Vial of Vampire Blood",698,2,"emerging","2026-09-16 00:40:14"
14371,"Decrepit Hide",555,1,"unverified","2026-09-16 00:40:14"
14510,"Chipped Bone Rod +4",810,4,"emerging","2026-09-16 00:40:14"
14581,"Odd Bone Necklace +1",1237,1,"unverified","2026-09-15 21:36:23"
14584,"Odd Bronze Necklace +1",566,1,"unverified","2026-09-16 00:40:14"
14585,"Odd Cold Iron Necklace +4",566,2,"emerging","2026-09-16 00:40:14"
14708,"Split Paw Tooth Necklace",501,2,"emerging","2026-09-16 00:40:14"
14921,"Plains Roots",583,1,"unverified","2026-09-16 00:40:14"
16500,"Silver Bar",1092,1,"unverified","2026-09-16 00:40:14"
16532,"Undead Froglok Tongue",1087,4,"emerging","2026-09-16 00:40:14"
16535,"Warbone Chips",804,2,"emerging","2026-09-16 00:40:14"
16536,"Evil Eye Eyestalk",820,2,"emerging","2026-09-15 21:36:23"
16538,"Griffon Feathers",909,1,"unverified","2026-09-16 00:40:14"
16539,"Hill Giant Toes",1094,2,"emerging","2026-09-16 00:40:14"
16540,"Ice Giant Toes",1094,4,"emerging","2026-09-16 00:40:14"
16541,"Fire Giant Toes",1094,4,"emerging","2026-09-16 00:40:14"
16542,"Mermaid Scale",998,3,"emerging","2026-09-16 00:40:14"
16543,"Cyclops Toes",1094,2,"emerging","2026-09-16 00:40:14"
16544,"Broom +2",889,1,"unverified","2026-09-15 21:36:23"
16545,"Shovel",891,1,"unverified","2026-09-16 00:40:14"
16546,"Torch",559,1,"unverified","2026-09-15 21:36:23"
16547,"Stein",708,1,"unverified","2026-09-15 21:36:23"
16550,"Soot Hemlock",1196,2,"emerging","2026-09-16 00:40:14"
16551,"Wolves Bane",1197,4,"emerging","2026-09-16 00:40:14"
16552,"White Hellebore",1200,4,"emerging","2026-09-16 00:40:14"
16555,"Tares Lichen",1200,4,"emerging","2026-09-16 00:40:14"
16556,"Black Henbane",1197,4,"emerging","2026-09-16 00:40:14"
16559,"Death Cap",1206,4,"emerging","2026-09-16 00:40:14"
16579,"Brownie Parts",925,1,"unverified","2026-09-16 00:40:14"
16816,"Muddite Mud",1076,1,"unverified","2026-09-16 00:40:14"
16817,"Grave Mold",1201,2,"emerging","2026-09-16 00:40:14"
16822,"Snowfall Algae",1074,3,"emerging","2026-09-16 00:40:14"
16830,"Amanita Phalloide",1206,2,"emerging","2026-09-16 00:40:14"
16848,"Preserved Split Paw Eye",958,2,"emerging","2026-09-16 00:40:14"
16849,"Split Paw",743,3,"emerging","2026-09-16 00:40:14"
16853,"Tattered Gnomish Cloak",931,2,"emerging","2026-09-16 00:40:14"
16884,"Diamond Dust",1075,2,"emerging","2026-09-15 21:36:23"
16900,"Small Block of Clay",1135,1,"unverified","2026-09-16 00:40:14"
16901,"Block of Clay",1135,1,"unverified","2026-09-16 00:40:14"
16902,"Large Block of Clay",1135,1,"unverified","2026-09-16 00:40:14"
16976,"Crystallized Sulfur",1074,4,"emerging","2026-09-16 00:40:14"
16977,"Shriveled Flesh",823,1,"unverified","2026-09-15 20:40:33"
16979,"Darkbone Marrow",804,3,"emerging","2026-09-16 00:40:14"
16986,"Crystallized Marrow",804,4,"emerging","2026-09-16 00:40:14"
16989,"Ichor",582,1,"unverified","2026-09-16 00:40:14"
16991,"Ashroot",583,4,"emerging","2026-09-16 00:40:14"
16994,"Whore's Bane",1073,4,"emerging","2026-09-16 00:40:14"
16997,"Asmag Weed",911,2,"emerging","2026-09-16 00:40:14"
17001,"Wrist Pouch",667,3,"emerging","2026-09-16 00:40:14"
17002,"Belt Pouch",561,4,"emerging","2026-09-16 00:40:14"
17003,"Small Bag",539,4,"emerging","2026-09-16 00:40:14"
17004,"Large Bag",539,3,"emerging","2026-09-16 00:40:14"
17005,"Backpack",565,2,"emerging","2026-09-15 21:36:23"
17006,"Small Box",609,4,"emerging","2026-09-16 00:40:14"
17056,"Kobold Shaman's Pouch",739,2,"emerging","2026-09-16 00:40:14"
17300,"Travelers Pouch",884,1,"unverified","2026-09-15 20:40:33"
17353,"Light Burlap Sack",689,3,"emerging","2026-09-16 00:40:14"
17402,"Memento Box",609,1,"unverified","2026-09-15 21:36:23"
17970,"Blackburrow Cask",979,2,"emerging","2026-09-15 21:36:23"
18110,"Parchment of Flayed Skin",504,2,"emerging","2026-09-16 00:40:14"
18265,"Dusty Kobold Scroll",504,1,"unverified","2026-09-16 00:40:14"
18266,"Dusty Kobold Scroll",504,1,"unverified","2026-09-16 00:40:14"
18269,"Dusty Kobold Scroll",504,1,"unverified","2026-09-16 00:40:14"
18502,"Tanned Split Paw Skin",504,1,"unverified","2026-09-15 21:36:23"
18503,"Tanned Split Paw Skin",504,3,"emerging","2026-09-16 00:40:14"
18504,"Tanned Splitpaw Skin",682,3,"emerging","2026-09-16 00:40:14"
18505,"Tanned Split Paw Skin",682,3,"emerging","2026-09-16 00:40:14"
18506,"Tanned Split Paw Skin",682,3,"emerging","2026-09-16 00:40:14"
18507,"Tanned Split Paw Skin",682,4,"emerging","2026-09-16 00:40:14"
18654,"Third Riddle for the Troll",504,1,"unverified","2026-09-16 00:40:14"
18882,"The End of an Age",778,1,"unverified","2026-09-15 21:36:23"
18953,"Mammoth Skin",864,1,"unverified","2026-09-15 20:40:33"
19004,"Icon of the Ardent",894,2,"emerging","2026-09-15 21:36:23"
19012,"Icon of the Constant",894,1,"unverified","2026-09-15 20:40:33"
19032,"Basalt Drake Scales",733,3,"emerging","2026-09-16 00:40:14"
19036,"Lancer Swordfish Fin",814,3,"emerging","2026-09-16 00:40:14"
19037,"Bone Barbs",1032,2,"emerging","2026-09-16 00:40:14"
19038,"Ghoul Carrion",797,1,"unverified","2026-09-16 00:40:14"
19040,"Ogreskin Chamois",823,1,"unverified","2026-09-15 21:36:23"
19070,"Torn, Frost-Covered Book",865,2,"emerging","2026-09-15 21:36:23"
19071,"Torn, Burnt Book",865,2,"emerging","2026-09-15 21:36:23"
19076,"Bear Paw's Pelt",835,1,"unverified","2026-09-15 21:36:23"
19193,"Innothule Mushroom",854,1,"unverified","2026-09-15 20:58:59"
19194,"Armadillo Meat",817,1,"unverified","2026-09-15 20:40:33"
19195,"Armadillo Husk",680,1,"unverified","2026-09-15 20:40:33"
20017,"Shackle Key 17",1077,1,"unverified","2026-09-15 20:40:33"
20361,"Splintered Wooden Key",1081,1,"unverified","2026-09-15 20:01:43"
20362,"Charred Bone Key",1078,1,"unverified","2026-09-15 20:40:33"
20363,"Smoked Glass Key",1080,1,"unverified","2026-09-15 20:40:33"
20442,"Dull Bone Key",1078,1,"unverified","2026-09-15 20:40:33"
20444,"Bloodstained Key",1080,1,"unverified","2026-09-15 20:40:33"
20445,"Golden Crescent Key",1077,1,"unverified","2026-09-15 20:40:33"
20484,"Shattered Emerald of Corruption",958,2,"emerging","2026-09-15 21:36:23"
20656,"Eye of Innoruuk +4",1130,1,"unverified","2026-09-15 20:40:33"
20665,"Block of Permafrost",1138,2,"emerging","2026-09-15 21:36:23"
20677,"Ball of Everliving Golem +2",971,1,"unverified","2026-09-15 21:36:23"
20679,"Spiroc Wingblade",588,1,"unverified","2026-09-15 21:36:23"
20700,"Silvery Ring",675,1,"unverified","2026-09-15 20:40:33"
20704,"Rusted Pauldrons +1",798,1,"unverified","2026-09-15 20:40:33"
20709,"Sphinxian Ring",614,1,"unverified","2026-09-15 20:40:33"
20711,"Efreeti War Axe",1167,1,"unverified","2026-09-15 20:40:33"
20727,"Large Sky Diamond",966,1,"unverified","2026-09-15 20:40:33"
20739,"Efreeti Scimitar +1",604,1,"unverified","2026-09-15 20:40:33"
20740,"Storm Sky Opal",960,1,"unverified","2026-09-15 20:40:33"
20742,"Grey Damask Cloak",840,1,"unverified","2026-09-15 20:40:33"
20744,"Woven Skull Cap",639,1,"unverified","2026-09-15 20:40:33"
20748,"Box of Winds",608,1,"unverified","2026-09-15 20:40:33"
20753,"Efreeti War Staff",601,1,"unverified","2026-09-15 20:40:33"
20757,"Ceramic Mask",528,1,"unverified","2026-09-15 20:40:33"
20761,"Large Diamond",966,1,"unverified","2026-09-15 20:40:33"
20763,"Golden Efreeti Ring",1040,1,"unverified","2026-09-15 20:40:33"
20765,"Djinni Stave",601,1,"unverified","2026-09-15 20:40:33"
20772,"Silken Mask",677,1,"unverified","2026-09-15 20:40:33"
20776,"Glowing Necklace",500,1,"unverified","2026-09-15 20:40:33"
20779,"Efreeti Wind Staff",602,1,"unverified","2026-09-15 20:40:33"
20783,"Black Silk Cape",842,1,"unverified","2026-09-15 20:40:33"
20789,"Ring of Veeshan +1",765,1,"unverified","2026-09-15 20:40:33"
20794,"Silken Strands",853,1,"unverified","2026-09-15 20:40:33"
20796,"Cracked Leather Eyepatch +1",595,1,"unverified","2026-09-15 20:40:33"
20803,"Brass Knuckles",505,1,"unverified","2026-09-15 20:40:33"
20807,"Silver Hoop",544,1,"unverified","2026-09-15 20:40:33"
20809,"Small Shield",542,1,"unverified","2026-09-15 20:40:33"
20813,"Silvered Spiroc Necklace +1",1043,1,"unverified","2026-09-15 20:40:33"
20815,"Djinni Aura",823,1,"unverified","2026-09-15 20:40:33"
20816,"Efreeti Mace +1",578,1,"unverified","2026-09-15 20:40:33"
20817,"Efreeti Standard",578,1,"unverified","2026-09-15 20:40:33"
20819,"Mithril Bands",675,1,"unverified","2026-09-15 20:40:33"
20823,"Light Woolen Mantle",665,1,"unverified","2026-09-15 20:40:33"
20827,"Amulet of Woven Hair +1",754,1,"unverified","2026-09-15 20:40:33"
20830,"Efreeti War Horn",594,1,"unverified","2026-09-15 20:40:33"
20831,"Efreeti War Spear +1",740,1,"unverified","2026-09-15 20:40:33"
20843,"Bixie Essence",823,2,"emerging","2026-09-15 21:36:23"
20845,"Efreeti War Club",738,1,"unverified","2026-09-15 20:40:33"
20846,"Efreeti War Maul +1",903,1,"unverified","2026-09-15 20:40:33"
20847,"Symbol of Veeshan",646,1,"unverified","2026-09-15 20:40:33"
20850,"Griffon Talon",1067,1,"unverified","2026-09-15 20:40:33"
20853,"Fine Velvet Cloak",841,1,"unverified","2026-09-15 20:40:33"
20857,"White Gold Earring",535,1,"unverified","2026-09-15 21:36:23"
20858,"Efreeti Long Sword",590,1,"unverified","2026-09-15 20:40:33"
20861,"Efreeti War Bow +2",597,1,"unverified","2026-09-15 20:40:33"
20863,"Shimmering Pearl",953,1,"unverified","2026-09-15 20:40:33"
20869,"Ivory Sky Diamond",966,1,"unverified","2026-09-15 20:58:59"
20870,"Efreeti Magi Staff",811,1,"unverified","2026-09-15 20:40:33"
20872,"Hazy Opal",959,1,"unverified","2026-09-15 20:40:33"
20875,"Efreeti Dirk",575,1,"unverified","2026-09-15 20:40:33"
20881,"Burnt Sash",938,4,"emerging","2026-09-16 00:40:14"
20901,"Desert Tarantula Chitin",927,1,"unverified","2026-09-15 20:01:43"
20911,"Key of Swords",591,2,"emerging","2026-09-15 21:36:23"
20912,"Key of the Misplaced",807,2,"emerging","2026-09-15 21:36:23"
20913,"Key of Misfortune",998,2,"emerging","2026-09-15 21:36:23"
20914,"Key of Beasts",651,2,"emerging","2026-09-15 21:36:23"
20915,"Avian Key",1146,2,"emerging","2026-09-15 21:36:23"
20916,"Key of the Swarm",956,2,"emerging","2026-09-15 21:36:23"
20917,"Key of Scale",963,2,"emerging","2026-09-15 21:36:23"
20918,"Veeshan's Key",952,2,"emerging","2026-09-15 21:36:23"
20951,"Efreeti Statuette",895,1,"unverified","2026-09-15 20:40:33"
20973,"Stone Amulet",566,1,"unverified","2026-09-15 20:40:33"
20976,"Efreeti Belt",564,1,"unverified","2026-09-15 20:40:33"
20978,"Wind Tablet",1095,1,"unverified","2026-09-15 20:40:33"
20983,"Efreeti Battle Axe",1164,1,"unverified","2026-09-15 20:40:33"
20987,"Jester's Mask",770,1,"unverified","2026-09-15 20:40:33"
20993,"Sphinxian Circlet",1054,1,"unverified","2026-09-15 20:40:33"
20998,"Finely Crafted Amulet",753,1,"unverified","2026-09-15 20:40:33"
21963,"Barbarian Meat",817,1,"unverified","2026-09-16 00:40:14"
22120,"Sarcoscypha Fungus",1076,2,"emerging","2026-09-16 00:40:14"
22121,"Permafrost Crystals",1015,4,"emerging","2026-09-16 00:40:14"
22122,"Jack-O-Lantern Fungus",854,1,"unverified","2026-09-16 00:40:14"
22123,"Russet Oxide",571,4,"emerging","2026-09-16 00:40:14"
22124,"Iron Oxide",1076,4,"emerging","2026-09-16 00:40:14"
22125,"Charcoal",733,4,"emerging","2026-09-16 00:40:14"
22134,"Green Froglok Skin",1233,4,"emerging","2026-09-16 00:40:14"
22503,"Blue Diamond",9644,4,"emerging","2026-09-16 00:40:14"
22504,"Ivory",1129,4,"emerging","2026-09-16 00:40:14"
22505,"Flawless Aquamarine",946,4,"emerging","2026-09-16 00:40:14"
22514,"Human Blood",1157,4,"emerging","2026-09-16 00:40:14"
22517,"Drop of Mercury",585,4,"emerging","2026-09-16 00:40:14"
22521,"Lava Rock",956,4,"emerging","2026-09-16 00:40:14"
22523,"Swirling Mist",694,3,"emerging","2026-09-16 00:40:14"
22524,"Froglok Blood",1156,4,"emerging","2026-09-16 00:40:14"
22526,"Griffenne Blood",1157,3,"emerging","2026-09-16 00:40:14"
22533,"Ice Goblin Blood",1156,2,"emerging","2026-09-16 00:40:14"
22547,"Mug of Sea Foam",829,1,"unverified","2026-09-16 00:40:14"
22570,"Necromancer Blood",1157,4,"emerging","2026-09-16 00:40:14"
22799,"Kobold Meat",817,3,"emerging","2026-09-16 00:40:14"
24082,"Phosphorous Powder",1075,4,"emerging","2026-09-16 00:40:14"
24086,"Deepwater Ink",696,3,"emerging","2026-09-16 00:40:14"
24499,"Heavy Clay",1135,1,"unverified","2026-09-16 00:40:14"
26800,"Rusty Ulak",1180,3,"emerging","2026-09-16 00:40:14"
26997,"Scalp of the Ghoul Lord",1243,2,"emerging","2026-09-16 00:40:14"
27408,"Rat Eye",917,4,"emerging","2026-09-16 00:40:14"
27413,"Black Wolf Tooth",800,1,"unverified","2026-09-15 20:40:33"
27538,"Crushbone Battle Plans",860,1,"unverified","2026-09-15 21:36:23"
27539,"Master Crushbone Cell Key",1081,2,"emerging","2026-09-16 00:40:14"
27540,"Sarialiyn's Lute",551,2,"emerging","2026-09-15 21:36:23"
28001,"Torn Page of Magi`kot pg. 2",504,2,"emerging","2026-09-16 00:40:14"
28002,"Torn Page of Magi`kot pg. 3",504,4,"emerging","2026-09-16 00:40:14"
28022,"Rain Water",584,3,"emerging","2026-09-16 00:40:14"
28027,"Torn Page of Mastery Fire",864,1,"unverified","2026-09-15 21:36:23"
28029,"Torn Page of Mastery Earth",864,1,"unverified","2026-09-15 21:36:23"
28030,"Torn Page of Mastery Water",864,1,"unverified","2026-09-15 21:36:23"
28043,"Elemental Binder +1",511,1,"unverified","2026-09-15 21:36:23"
29001,"Tainted Darksteel Breastplate +2",624,1,"unverified","2026-09-15 21:36:23"
30979,"Steel Knuckles +1",975,2,"disputed","2026-09-16 00:40:14"
30980,"Rusty Knuckles",975,1,"unverified","2026-09-16 00:40:14"
30981,"Bronze Knuckles +1",975,2,"emerging","2026-09-16 00:40:14"
30982,"Weighted Gloves +4",636,2,"emerging","2026-09-16 00:40:14"
30983,"Worn Weighted Gloves +1",636,1,"unverified","2026-09-16 00:40:14"
38709,"Velium Gemmed Rune",1467,3,"emerging","2026-09-16 00:40:14"
51001,"Blackened Fungus",1106,1,"unverified","2026-09-16 00:40:14"
51009,"Cracked Skeleton Skull",1070,1,"unverified","2026-09-15 20:58:59"
51014,"Kobold Talisman",510,1,"unverified","2026-09-16 00:40:14"
51023,"Airborne Spores",1241,1,"unverified","2026-09-16 00:40:14"
51119,"Large Section of Kobold Bone",804,3,"emerging","2026-09-16 00:40:14"
51274,"Multi-Colored Fungus",1106,1,"unverified","2026-09-15 21:36:23"
51276,"Light Colored Fungus",1136,1,"unverified","2026-09-15 21:36:23"
51277,"Black Spider Silk",782,1,"unverified","2026-09-15 21:36:23"
51278,"Pristine Spider Silk",782,2,"emerging","2026-09-15 21:36:23"
51279,"Pristine Lizard Scale",1225,1,"unverified","2026-09-15 21:36:23"
51287,"Long Lizard Tail",1222,1,"unverified","2026-09-15 21:36:23"
